orgnr_frtk,yrkeskode,antall_stillinger
880961632,9412,2
880961632,5120,5
976989937,2652,2
976989937,2636,3
976989937,4110,1
976989937,3413,5
976989937,5153,3
976820835,2211,11
976820835,1219,6
976820835,1349,4
976820835,5329,15
976820835,5311,13
976820835,2267,6
976820835,2264,1
976820835,3257,1
976820835,5321,89
976820835,3256,2
976820835,5322,1
976820835,2422,30
976820835,2222,1
976820835,2611,2
976820835,5120,3
976820835,4110,2
976820835,1343,1
976820835,1342,15
976820835,2212,1
976820835,3412,25
976820835,2634,6
976820835,5151,1
976820835,2635,6
976820835,3353,3
976820835,2351,2
976820835,2221,4
976820835,2223,180
976820835,0,1
976820835,2224,45
974636069,2211,1
974636069,1219,2
974636069,1349,6
974636069,2359,4
974636069,2355,2
974636069,5329,2
974636069,3359,1
974636069,5311,16
974636069,2622,6
974636069,2267,4
974636069,2264,3
974636069,2342,64
974636069,2341,77
974636069,5321,18
974636069,3256,1
974636069,5322,1
974636069,2422,8
974636069,2222,7
974636069,4110,2
974636069,1342,1
974636069,1341,2
974636069,1344,1
974636069,1345,33
974636069,2330,2
974636069,3412,5
974636069,2634,10
974636069,2635,22
974636069,3353,2
974636069,5312,4
974636069,2352,5
974636069,2221,17
974636069,2223,27
974636069,2224,10
974636069,2320,2
974643510,2211,7
974643510,1219,5
974643510,3119,1
974643510,1349,17
974643510,2359,1
974643510,5329,14
974643510,2621,3
974643510,4415,4
974643510,2266,1
974643510,7412,2
974643510,5311,22
974643510,2622,1
974643510,3112,2
974643510,4132,1
974643510,3511,2
974643510,3334,1
974643510,2267,4
974643510,7133,1
974643510,2412,1
974643510,1211,3
974643510,2264,8
974643510,2342,17
974643510,6113,2
974643510,2341,20
974643510,5321,30
974643510,5322,2
974643510,2422,12
974643510,2432,2
974643510,3323,7
974643510,2222,4
974643510,2611,9
974643510,5120,2
974643510,4110,5
974643510,4321,2
974643510,2165,3
974643510,1342,6
974643510,1324,1
974643510,1345,2
974643510,1311,1
974643510,2212,1
974643510,2330,1
974643510,4313,4
974643510,7131,1
974643510,3412,7
974643510,2421,1
974643510,2634,6
974643510,3313,7
974643510,4311,3
974643510,9112,10
974643510,2411,2
974643510,2635,5
974643510,2632,2
974643510,7126,1
974643510,3353,2
974643510,2529,1
974643510,2142,7
974643510,3143,1
974643510,2352,5
974643510,2221,4
974643510,2223,37
974643510,2511,4
974643510,1112,2
974643510,7115,1
974643510,5153,2
974643510,2224,5
974639629,1219,2
974639629,1349,7
974639629,8342,5
974639629,2164,4
974639629,4415,1
974639629,7412,3
974639629,5311,3
974639629,8322,1
974639629,7231,1
974639629,5411,9
974639629,3112,11
974639629,3511,1
974639629,3334,2
974639629,2267,1
974639629,7133,1
974639629,2342,2
974639629,6113,13
974639629,2341,2
974639629,5321,3
974639629,2422,13
974639629,3117,2
974639629,3323,1
974639629,5120,1
974639629,4110,1
974639629,1323,4
974639629,1342,3
974639629,1345,3
974639629,1311,1
974639629,3412,1
974639629,2634,3
974639629,9112,2
974639629,2411,1
974639629,2635,5
974639629,2632,1
974639629,7126,3
974639629,3353,1
974639629,2142,2
974639629,3143,1
974639629,2351,1
974639629,2221,2
974639629,2223,9
974639629,3118,1
974639629,5153,1
974639629,2224,3
983103618,1349,1
983103618,8332,1
976469348,2211,1
976469348,3256,5
916231539,2341,18
916231539,5312,2
916231539,2351,1
999203175,3119,4
999203175,1349,1
999203175,3112,2
999203175,3113,1
999203175,3115,4
986044078,9112,2
945559705,9611,1
945559705,7126,5
913019814,8341,1
971541865,2342,1
971541865,2341,16
971541865,1345,1
971541865,5312,2
971541865,2351,1
971541865,3422,3
971541865,2224,1
971541865,2320,1
988408301,5329,2
913873254,5165,1
986760881,7231,1
994987623,1349,2
959079420,0,1
993822108,2359,1
993822108,5419,2
993822108,4224,1
976957628,1349,1
976957628,7412,1
976957628,5223,1
976957628,7411,5
976957628,3113,2
976957628,3131,1
976957628,7413,10
976957628,2413,1
976957628,2432,1
976957628,4222,1
976957628,4321,1
976957628,2423,2
976957628,2411,2
987626844,3119,1
987626844,3113,2
987293586,7412,1
987293586,3313,1
893614532,7231,1
989137980,4110,1
991890904,5311,2
991890904,2342,14
990666466,3119,2
990666466,1349,1
990666466,7233,3
990666466,3122,1
990666466,7412,8
990666466,8322,9
990666466,3114,1
990666466,3257,2
990666466,8332,5
990666466,1321,4
990666466,8160,4
990666466,2411,1
990666466,3322,1
990666466,5153,1
994617362,5223,4
988287857,5223,1
911711397,5223,2
912753107,5223,1
919673648,5223,2
919673648,3313,1
911948745,7411,5
911948745,3113,2
964188718,7223,1
964188718,3118,2
964188718,7222,1
921828608,2635,1
976987772,1349,2
976987772,2652,4
976987772,2636,4
976987772,2422,2
976987772,3413,3
976987772,9112,1
976987772,5153,2
864950582,2211,14
864950582,1219,17
864950582,3119,1
864950582,1349,17
864950582,2359,8
864950582,2355,2
864950582,2354,1
864950582,5169,4
864950582,5329,106
864950582,5419,7
864950582,2149,1
864950582,3359,18
864950582,8342,2
864950582,3122,1
864950582,3341,2
864950582,2164,5
864950582,4415,1
864950582,2266,4
864950582,5311,265
864950582,2622,9
864950582,4411,4
864950582,8322,4
864950582,5411,23
864950582,9621,1
864950582,3112,34
864950582,4132,1
864950582,3511,11
864950582,5164,2
864950582,3334,1
864950582,3113,1
864950582,2267,11
864950582,7133,4
864950582,1211,1
864950582,2264,24
864950582,2342,143
864950582,6113,24
864950582,5246,4
864950582,2341,412
864950582,3257,1
864950582,5321,627
864950582,9312,2
864950582,5322,25
864950582,2422,31
864950582,8153,1
864950582,2432,2
864950582,3323,3
864950582,2222,1
864950582,2642,1
864950582,2611,5
864950582,9412,17
864950582,5120,21
864950582,4110,13
864950582,3132,44
864950582,2653,7
864950582,6111,1
864950582,3312,2
864950582,2165,2
864950582,1323,10
864950582,1342,24
864950582,1341,7
864950582,1345,53
864950582,2212,2
864950582,2330,1
864950582,4313,4
864950582,6121,2
864950582,3412,30
864950582,2133,1
864950582,2423,6
864950582,1212,1
864950582,2634,23
864950582,3313,2
864950582,5113,4
864950582,9112,40
864950582,5151,11
864950582,2411,10
864950582,2635,107
864950582,2631,4
864950582,7126,8
864950582,3353,5
864950582,1221,1
864950582,3322,2
864950582,5131,3
864950582,2161,3
864950582,2142,9
864950582,2151,1
864950582,6210,1
864950582,5312,16
864950582,2351,4
864950582,2352,9
864950582,2221,42
864950582,1431,5
864950582,1213,1
864950582,2223,445
864950582,2511,2
864950582,3315,1
864950582,3118,1
864950582,1112,1
864950582,7115,1
864950582,0,5
864950582,5153,30
864950582,5414,4
864950582,2224,121
864950582,2320,3
986841474,2341,4
986841474,1345,3
986841474,2352,2
983823920,3119,1
983823920,3123,2
983823920,3122,1
983823920,5223,2
983823920,3112,1
983823920,1321,2
983823920,3322,1
983823920,2142,2
983823920,7115,9
915407692,7126,16
993574805,5311,19
993574805,2342,21
969544709,5223,3
969544709,6113,2
969544709,9214,2
969544709,9211,5
991272488,5120,1
991272488,5131,1
985686270,4110,1
985686270,3331,2
985686270,4323,2
995351943,2211,1
995351943,3256,4
950117427,1349,1
950117427,6113,2
950117427,1323,2
950117427,5153,1
968823841,2211,1
968823841,3259,3
968823841,3119,3
968823841,2264,2
968823841,3257,3
968823841,2423,1
968823841,2223,4
871488142,2342,7
871488142,9412,1
871488142,1345,1
871488142,2352,1
945578386,7114,8
945578386,3313,1
913235703,8342,2
913235703,8332,1
915412122,4321,1
918762515,5120,2
918813993,9412,10
983096077,1344,2
887670552,1219,1
887670552,9629,5
887670552,7231,1
887670552,9612,1
887670552,3322,1
976987144,5311,6
976987144,2342,16
976987144,2636,2
976987144,4110,1
976987144,3413,3
976987144,2351,1
980404129,1219,3
980404129,3119,5
980404129,7233,1
980404129,8342,48
980404129,3123,32
980404129,2164,1
980404129,7114,1
980404129,7231,1
980404129,3112,32
980404129,3511,1
980404129,3113,2
980404129,2412,1
980404129,5246,1
980404129,3257,3
980404129,9312,58
980404129,3323,1
980404129,9412,1
980404129,4110,2
980404129,8332,3
980404129,1330,1
980404129,1323,4
980404129,4322,1
980404129,8212,1
980404129,8172,3
980404129,3313,7
980404129,2431,2
980404129,2142,4
980404129,2146,1
980404129,7542,8
980404129,3331,2
980404129,3118,6
980404129,7115,5
999095151,5223,14
915242626,1420,2
982146011,7122,2
982146011,1323,1
982146011,7131,6
982146011,2142,1
955880447,3112,1
955880447,2142,1
955880447,1114,1
955880447,7115,4
982930057,1120,1
982930057,1349,1
982930057,2149,1
982930057,7233,1
982930057,7412,2
982930057,3112,4
982930057,3113,2
982930057,2411,1
982930057,2141,4
986164901,2131,1
986164901,2113,7
986164901,2411,1
996126978,5311,7
996126978,2342,16
996126978,2341,1
996126978,2351,4
914277639,5223,2
914277639,1420,2
991890947,5311,4
991890947,2342,4
991890947,1341,1
983617549,5329,56
983617549,5321,10
983617549,9412,3
983617549,2224,24
957273513,5311,2
957273513,2342,12
992438681,1346,1
992438681,3313,4
933767027,7212,1
929874390,5223,1
929874390,7411,4
957831109,3412,1
915420400,7411,6
915420400,3113,1
915420400,7413,3
915420400,1330,1
915420400,2431,1
915420400,1221,1
996824896,8342,1
914388325,5120,5
914388325,1412,2
914388325,5131,2
914388325,3434,1
896048732,5120,2
896048732,5131,3
974211750,5223,2
966681098,2264,1
966906022,2211,4
966906022,3256,6
968249312,3256,2
913279921,5329,1
980003140,8322,2
916579004,2431,1
916579004,3322,2
966773480,5223,6
966773480,3322,2
966773480,5245,2
973051962,5223,1
991246568,5223,1
991246568,1322,2
991246568,2423,1
991246568,1212,1
991246568,4311,1
991246568,3322,3
981363795,5120,1
917894582,3321,3
985485038,2264,1
994272683,7411,1
994272683,8212,2
987984260,5120,5
987984260,5131,2
976992008,1349,1
976992008,2652,2
976992008,2636,1
976992008,9214,2
976992008,2422,1
976992008,3413,2
976992008,5153,3
964977402,2211,5
964977402,1219,1
964977402,3259,1
964977402,1349,7
964977402,5329,48
964977402,2149,1
964977402,3359,2
964977402,7233,1
964977402,2164,1
964977402,5311,30
964977402,2622,1
964977402,4411,2
964977402,5230,1
964977402,3112,6
964977402,3511,1
964977402,2641,1
964977402,2264,5
964977402,2342,10
964977402,6113,2
964977402,2341,62
964977402,5321,61
964977402,2422,4
964977402,9412,2
964977402,5120,1
964977402,4110,4
964977402,3132,4
964977402,1342,2
964977402,1345,3
964977402,2212,5
964977402,2330,1
964977402,3412,30
964977402,2423,1
964977402,2634,3
964977402,4311,2
964977402,9112,3
964977402,8157,3
964977402,2635,10
964977402,3353,1
964977402,2351,3
964977402,2352,3
964977402,2221,4
964977402,1431,1
964977402,2223,63
964977402,3433,1
964977402,1112,1
964977402,4323,1
964977402,0,32
964977402,5153,5
964977402,2224,105
980848647,8322,4
979693680,8142,2
990738262,7115,1
980367959,7115,1
877540332,8342,1
877540332,1211,1
877540332,9612,1
877540332,9611,3
822290582,7233,1
822290582,7231,4
822290582,4321,1
938044775,1219,1
938044775,1349,1
938044775,4110,3
938044775,2433,3
938044775,3322,2
913952812,5223,70
913952812,2423,2
913952812,3322,3
913952812,1420,28
968358987,1120,1
968358987,7233,1
982990963,3112,5
980042529,8342,4
915428940,8342,2
915428940,3123,1
915428940,7231,1
915428940,8332,3
915428940,1323,1
997892267,5249,2
917505497,1420,2
891223862,7233,1
891223862,4110,1
891223862,1321,1
891223862,2411,1
891223862,1221,2
987309490,5141,2
952587110,9621,2
952587110,5223,1
952587110,2642,3
912632784,4212,7
941932584,1120,1
941932584,1349,1
941932584,5223,1
919978503,1431,1
919978503,5414,2
930349062,1349,1
930349062,2412,1
966105607,5223,4
982142601,7411,3
982142601,4311,1
982142601,1420,1
992474904,3313,1
996987671,3313,3
921044682,5141,1
990646333,7126,2
913839870,8332,3
992119578,7122,1
992119578,7131,5
915176402,3112,3
915176402,1221,1
915176402,2433,2
998433223,7233,1
998433223,2412,1
998433223,2114,1
998433223,3117,1
998433223,1330,1
998433223,1322,1
998433223,2423,2
998433223,2146,1
998433223,2141,1
957278205,5311,4
957278205,2342,5
957278205,9412,2
957278205,5120,2
957278205,5153,1
965870016,4224,2
965870016,2611,10
965870016,4311,1
919656565,7231,2
919656565,5223,1
986726101,3256,3
999178375,3514,2
999178375,2423,1
962276717,4321,1
960917227,3112,3
960917227,7115,2
984857691,3123,6
984857691,1323,2
984857691,7112,5
984857691,7121,8
984857691,7115,8
960553675,7233,2
960553675,8342,16
960553675,3123,4
960553675,3112,2
960553675,1211,1
960553675,2114,1
960553675,9312,4
960553675,4110,2
960553675,2165,2
960553675,2423,1
960553675,1212,1
960553675,7126,3
974777118,2221,2
974767325,2354,1
974767325,5311,5
974767325,2342,13
974767325,2341,11
974767325,1341,2
974767325,1345,6
974767325,5312,3
976972341,2211,2
976972341,1219,4
976972341,1439,1
976972341,5329,30
976972341,5311,9
976972341,2342,3
976972341,2341,22
976972341,5321,3
976972341,9412,4
976972341,9112,2
976972341,8157,1
976972341,2221,4
976972341,2223,21
976972341,2224,3
974782693,1349,2
974782693,3112,1
974782693,1211,1
974782693,2342,1
974782693,2341,4
974782693,2422,1
974782693,4110,1
974782693,2165,1
974782693,1311,1
974782693,2634,1
974782693,9112,1
974782693,2221,1
974782693,2223,4
974782693,3118,1
974782693,1112,1
916567383,8342,1
916567383,8332,1
876998572,2652,1
876998572,2636,1
876998572,9214,2
876998572,5153,1
979656874,1349,1
979656874,2149,1
979656874,3341,1
979656874,3112,21
979656874,2114,1
979656874,1323,2
979656874,2161,3
979656874,2142,3
979656874,3118,2
889005432,2149,1
979973810,9622,1
979973810,8342,1
979973810,8332,1
979973810,2142,2
918534717,8342,1
918534717,8343,2
918534717,4311,1
821862752,4321,1
914251796,3122,2
914251796,7231,1
910749854,2433,1
910749854,3322,3
886496842,8332,1
865831072,1221,2
865831072,1420,1
963030258,7115,1
919992018,7121,6
881264102,7231,1
982211824,8332,22
939260870,4311,1
939260870,4221,1
992527404,3511,2
992527404,2631,1
992527404,1221,2
992527404,2511,2
818872372,7412,2
885276172,1120,1
885276172,7412,1
885276172,3322,1
885276172,2511,1
991419675,5246,1
991419675,9412,16
989117408,2342,16
987852208,1349,3
987852208,3212,1
987852208,3511,1
987852208,3114,1
987852208,1211,2
987852208,4110,1
987852208,1324,1
987852208,1222,1
987852208,2431,1
987852208,1221,3
987852208,2433,2
987852208,3322,5
987852208,7421,1
987852208,2144,1
987852208,2511,1
987852208,5244,1
935925525,3212,2
935925525,2262,1
935925525,2432,1
935925525,1222,1
935925525,2631,2
935925525,1221,1
993825077,2433,1
911902486,2166,1
911902486,4321,3
911902486,2643,3
911902486,2431,3
911902486,3322,2
914378230,2114,1
914378230,1221,1
914378230,2511,1
992442514,8322,21
992442514,8331,1
993352632,1349,1
993352632,2511,5
919032936,5141,3
995617781,3123,5
895653772,8342,1
895653772,8114,2
895653772,3313,1
980409953,3313,1
913919467,3512,1
968246119,1120,1
968246119,2342,2
990885877,1420,1
944090681,3511,1
944090681,3254,1
944090681,1221,1
944090681,3322,1
979983328,7231,1
979983328,3115,2
979983328,4311,1
979983328,3322,2
982718112,1349,1
982718112,5142,2
982718112,2431,1
982718112,1221,1
915010776,7233,1
915010776,7212,1
965454411,5223,4
965454411,3323,2
965454411,1321,2
965454411,4322,1
965454411,3322,1
986476695,2211,1
986476695,2342,1
986476695,2636,1
986476695,5321,5
986476695,5120,1
986476695,4110,2
986476695,1342,11
986476695,2212,4
986476695,3412,2
986476695,1212,1
986476695,2634,15
986476695,2635,6
986476695,2221,3
986476695,2223,21
986476695,5153,1
986476695,2224,2
919648112,2433,8
919648112,7422,2
986389725,8332,33
886884702,1219,3
886884702,3119,2
886884702,1349,6
886884702,2519,1
886884702,5411,52
886884702,3112,9
886884702,3152,2
886884702,3511,2
886884702,7133,6
886884702,3257,4
886884702,2263,1
886884702,2422,2
886884702,2432,2
886884702,1330,1
886884702,1324,2
886884702,1222,1
886884702,2423,1
886884702,2411,2
886884702,4223,3
886884702,3151,2
886884702,2511,1
886884702,0,5
970890742,1120,1
917704287,5223,5
897804212,7231,3
991089888,3119,8
981513886,7412,2
981513886,3114,1
981513886,2422,1
981513886,2152,1
938567697,6221,9
938567697,1312,1
914312906,3321,17
914312906,3322,2
984033826,9629,5
984033826,7233,1
984033826,7231,1
984033826,6113,1
984033826,5120,4
984033826,2512,2
984033826,1221,1
984033826,3434,1
984033826,7115,2
984033826,0,20
974783215,1219,1
974783215,1349,9
974783215,2359,1
974783215,5329,4
974783215,3359,2
974783215,2164,1
974783215,2621,3
974783215,5311,3
974783215,3112,3
974783215,3511,1
974783215,3114,1
974783215,3113,1
974783215,2412,2
974783215,1211,2
974783215,5246,1
974783215,2114,1
974783215,2341,12
974783215,5321,2
974783215,2422,57
974783215,2432,1
974783215,3323,1
974783215,2642,1
974783215,2611,2
974783215,4110,2
974783215,2653,1
974783215,1342,1
974783215,1324,2
974783215,1345,3
974783215,2330,10
974783215,2421,2
974783215,1222,3
974783215,2423,2
974783215,1111,3
974783215,2634,7
974783215,4311,5
974783215,9112,4
974783215,5151,3
974783215,1412,1
974783215,2411,3
974783215,2633,22
974783215,4223,1
974783215,2142,3
974783215,2146,1
974783215,5312,3
974783215,2351,2
974783215,1431,1
974783215,2511,3
974783215,1114,2
974783215,1112,3
974783215,2310,1
974783215,5153,1
974783215,2224,4
974783215,2320,4
919668660,2633,1
919668660,2161,1
919668172,2411,1
974778483,1219,6
974778483,1349,3
974778483,2359,9
974778483,2355,7
974778483,2354,4
974778483,2353,1
974778483,3439,1
974778483,7233,2
974778483,3333,1
974778483,3122,1
974778483,3341,2
974778483,5311,41
974778483,2622,10
974778483,4411,1
974778483,3212,3
974778483,3112,5
974778483,3152,1
974778483,3511,36
974778483,7411,1
974778483,3113,1
974778483,1211,5
974778483,8182,1
974778483,2264,3
974778483,6113,1
974778483,5246,12
974778483,2341,18
974778483,6221,5
974778483,5321,6
974778483,2422,49
974778483,3117,2
974778483,2611,1
974778483,3116,1
974778483,9412,4
974778483,5165,1
974778483,5120,1
974778483,3332,1
974778483,4110,54
974778483,2653,2
974778483,4321,1
974778483,1345,157
974778483,2330,1052
974778483,4322,4
974778483,4313,3
974778483,6121,4
974778483,3412,33
974778483,2421,1
974778483,2643,2
974778483,2423,5
974778483,2634,14
974778483,4311,2
974778483,9112,55
974778483,5151,7
974778483,8157,1
974778483,1412,5
974778483,2411,1
974778483,2635,10
974778483,2633,2
974778483,2529,4
974778483,2142,1
974778483,3434,1
974778483,3343,1
974778483,5312,8
974778483,7221,1
974778483,2351,10
974778483,2352,20
974778483,2223,1
974778483,2511,4
974778483,3521,1
974778483,7422,1
974778483,4323,1
974778483,7115,7
974778483,2310,4
974778483,5153,22
974778483,2224,41
974778483,2320,530
974778491,1349,5
974778491,2164,4
974778491,2621,1
974778491,2652,1
974778491,3114,1
974778491,2114,3
974778491,2422,27
974778491,2432,2
974778491,5120,1
974778491,1345,14
974778491,2330,5
974778491,2643,1
974778491,1222,1
974778491,2423,2
974778491,1212,2
974778491,2634,1
974778491,4311,1
974778491,9112,4
974778491,2632,2
974778491,1431,1
974778491,1213,2
974778491,2511,1
974778491,2310,1
974778491,5153,1
974778491,2224,2
819668922,1349,2
819668922,2164,1
819668922,2422,1
970541209,1111,1
920325637,7411,1
915443257,8160,6
988245321,2422,1
871340072,3313,1
871340072,4311,1
871340072,1431,1
913474244,7222,1
991537554,3323,1
991537554,4321,1
991537554,7222,2
980436365,7233,2
998378389,7115,1
892581002,4311,1
974249839,1431,4
997813154,5329,3
997813154,5311,31
997813154,5322,49
997813154,2224,4
944204385,1349,1
944204385,1211,1
993084573,1120,2
958157673,7233,1
953004925,4110,1
953004925,8332,10
955493478,2413,1
998728797,5120,1
887052832,1120,2
887052832,1349,1
887052832,2411,9
971554851,1114,3
966167599,8322,3
966167599,8331,18
966167599,4110,1
915443990,2355,1
915443990,3439,8
915443990,5132,6
915443990,5230,3
915443990,1211,1
915443990,5141,2
915443990,3421,2
915443990,3432,2
915443990,4110,1
915443990,1321,2
915443990,1222,1
915443990,2654,1
915443990,2431,1
915443990,1221,1
915443990,1431,4
915443990,7212,1
915443990,5153,2
933202887,2432,2
933202887,2642,11
933202887,2431,5
993513431,1323,1
993513431,7115,2
988412988,7115,3
976220196,8332,1
976220196,1323,1
994528815,9112,1
984406665,5311,1
970888608,5223,2
933967557,7213,2
974406446,8322,1
974406446,7115,9
976057503,5223,1
965559418,1439,1
965559418,4224,2
965559418,1411,1
965559418,5120,1
965559418,4226,1
965559418,5153,1
988061689,1420,1
974483491,2411,1
980482685,5165,3
871504342,5311,3
871504342,2342,2
871504342,1341,3
976135253,3112,1
976135253,7115,4
991180680,7233,1
875341022,5311,1
892470952,7115,8
969925540,8342,3
969337509,6121,1
992604786,8342,1
913139763,7115,2
979938217,1346,1
979938217,7126,7
994924656,4224,2
994924656,0,1
911793938,3313,1
911793938,1221,1
911793938,2522,1
911793938,2511,4
971477180,2342,2
894251832,8332,3
917647070,7233,1
917647070,7412,1
917647070,7231,4
965054383,5223,1
997317327,5223,1
997317327,1420,1
916076770,8342,1
916076770,7126,1
980429237,5223,1
992563788,5222,1
992563788,5223,2
984106602,8342,25
984106602,3112,3
984106602,8332,2
984106602,7542,4
947539191,2433,2
947539191,3322,2
933201082,5223,1
927530155,7115,1
989216163,5223,1
989216163,7321,1
989216163,7323,1
989216163,3322,2
989216163,7322,2
970998136,7231,1
970998136,3331,1
921127553,8342,11
921127553,9312,6
921127553,4110,1
921127553,8332,1
915459420,4110,1
945659742,5223,4
895189642,1412,1
957896928,7413,1
957896928,1321,3
955906489,5223,2
976990420,1349,2
976990420,2652,4
976990420,3413,2
974640112,5329,2
974640112,2264,1
974640112,5321,2
974640112,5322,2
974640112,9412,4
974640112,3412,2
974640112,9112,2
974640112,8157,2
974640112,2221,1
974640112,2223,5
981710584,5329,2
981710584,2264,1
981710584,5321,4
981710584,5322,2
981710584,9412,2
981710584,1342,1
981710584,9112,2
981710584,8157,2
981710584,2223,27
981710584,2224,5
974643685,2211,1
974643685,1349,3
974643685,5329,1
974643685,3359,3
974643685,5411,7
974643685,3112,5
974643685,2264,1
974643685,2342,5
974643685,2341,12
974643685,5321,8
974643685,2422,1
974643685,4110,1
974643685,1345,1
974643685,2423,1
974643685,1212,2
974643685,1111,1
974643685,5113,1
974643685,7126,1
974643685,2161,1
974643685,2351,1
974643685,2221,1
974643685,2223,9
974643685,1114,1
974643685,2224,5
974636514,5311,5
974636514,2342,2
974636514,2341,13
974636514,9112,3
974636514,5312,2
974640139,5411,2
974640139,7133,1
974640139,2422,2
974640139,9112,1
989452738,2211,3
989452738,3256,2
968589164,7115,4
982791375,7233,1
921045379,4322,1
921045379,4416,1
921045379,2144,1
988367060,2161,1
932106817,7411,1
989280341,2223,1
982170559,2161,2
992453141,5223,7
888306692,1431,2
979990111,5223,7
979990111,3432,1
979990111,1324,1
979990111,7522,1
979990111,1221,2
979990111,3322,6
979990111,1420,1
912790584,3432,1
912790584,1221,1
912790584,3322,1
986748881,5223,2
986748881,1221,1
986748881,3322,2
919432373,1321,1
919432373,8344,1
997050789,7233,2
997050789,8342,2
997050789,3123,2
997050789,7411,1
997050789,3257,1
997050789,4110,1
997050789,2165,1
997050789,3115,1
913883500,8343,6
993924962,2342,5
993924962,2341,1
993924962,1345,1
993924962,2351,4
993924962,2352,1
915280013,7233,8
939977066,1349,1
939977066,4110,2
939977066,1311,1
976328027,5120,1
913139593,2211,4
965075364,1120,1
965075364,1219,4
965075364,3119,5
965075364,1349,2
965075364,8342,7
965075364,2621,1
965075364,5223,2
965075364,3334,3
965075364,2412,1
965075364,2413,1
965075364,9612,3
965075364,2422,7
965075364,2432,1
965075364,3323,1
965075364,3132,1
965075364,3134,2
965075364,8332,12
965075364,1323,2
965075364,1321,1
965075364,3412,2
965075364,2133,1
965075364,8131,3
965075364,2423,2
965075364,1212,1
965075364,4311,1
965075364,2431,1
965075364,9611,46
965075364,1221,1
965075364,2144,1
965075364,1431,1
965075364,2511,1
965075364,4323,1
965075364,1420,1
999198570,7126,2
976498860,5311,4
976498860,2342,8
976498860,1323,1
979786506,7114,4
987216883,3512,1
987216883,3511,3
987216883,3114,1
987216883,4110,1
989194720,8322,1
960960742,5120,10
960960742,2431,3
960960742,5131,1
960960742,3434,3
976494881,1120,1
976494881,7411,2
917453608,3119,1
999101216,7422,5
982691478,5223,2
982691478,3321,35
998088100,3112,1
998088100,1322,2
971514183,2211,1
971514183,3119,1
898704262,2422,2
997597575,5419,1
997597575,1342,2
997597575,3412,25
997597575,2635,3
918998780,3256,1
985479569,8342,12
985479569,3123,6
985479569,9312,6
985479569,1323,1
985479569,1321,1
966467967,3313,2
913150619,1349,1
913150619,1211,1
913150619,2422,1
913150619,2611,2
913150619,2411,7
913569229,5414,10
991694420,7121,2
937402465,7233,3
937402465,4110,1
876941112,1120,1
876941112,5223,2
876941112,3431,2
876941112,7321,5
876941112,2341,1
876941112,2432,1
876941112,2642,35
876941112,2431,2
967063495,2161,2
992294035,2161,1
997295315,5169,1
997295315,5329,21
997295315,9112,1
997295315,2261,4
964348596,3323,1
987139196,5223,1
942053193,7231,3
990501254,3117,1
990501254,4222,1
990501254,3322,1
835072282,4321,1
919602368,2433,1
998087864,5223,2
998087864,5246,6
998087864,9412,3
998087864,5120,17
998087864,9112,4
998087864,1412,4
998087864,5131,6
924086866,3123,1
924086866,7542,1
927546140,1120,1
927546140,7114,1
927546140,1323,2
927546140,4313,1
927546140,3313,1
927546140,2142,1
927546140,7115,1
993955566,5223,1
858401852,3122,1
970315446,5113,2
970315446,2431,1
912540715,2411,1
937900775,3321,5
937900775,3312,5
937900775,1346,1
937900775,4313,1
986916229,5223,3
986916229,3322,8
991298142,1120,1
991298142,3412,1
991298142,1431,1
970914633,5223,2
970914633,3322,1
915470483,2642,24
915470483,2656,1
915470483,2431,2
971042656,1349,1
971042656,2149,1
971042656,7233,1
971042656,8342,4
971042656,1211,1
971042656,4321,2
971042656,4322,1
971042656,4311,1
971042656,9611,6
998755840,4110,1
998646448,9412,1
983192785,2211,5
983192785,3256,1
951518379,8342,1
951518379,7115,2
919788933,7119,1
814956652,7115,1
960410793,5223,29
892896542,5223,5
892896542,1420,2
922293791,5132,2
922293791,4224,6
922293791,1411,1
922293791,5120,3
922293791,4221,1
922293791,9112,2
922293791,4226,10
922293791,3434,1
922293791,5153,2
968704133,4110,1
968704133,1323,1
968704133,2142,2
976501128,4224,5
976501128,9412,2
976501128,9112,2
976501128,5131,2
976501128,5153,1
991386750,5113,2
921902158,2341,7
921902158,5120,2
921902158,1345,1
921902158,2320,1
918981446,4224,3
918981446,5120,2
896514652,4224,2
896514652,9412,1
896514652,5131,2
896514652,3434,1
971475374,5311,2
971475374,2342,5
967203076,5223,1
998469619,5223,3
986602321,7126,1
981568648,3256,2
871081662,7114,4
871081662,3112,1
871081662,7115,3
915748856,4321,2
996062171,2511,1
991008683,3512,1
991008683,2422,1
991008683,4110,5
991008683,4222,1
991008683,1221,2
991008683,3322,4
991008683,2511,6
989830147,2351,1
920578845,7115,3
920743404,5141,2
939725709,4313,1
939725709,2423,1
939725709,3313,15
939725709,2411,2
939725709,3343,1
990735743,1349,1
990735743,3334,1
959735387,5165,1
979927916,2342,3
989864971,9412,2
989864971,5120,4
989864971,7511,6
984329075,3119,2
984329075,2149,3
984329075,7411,1
984329075,3114,4
984329075,3113,1
984329075,3257,2
984329075,3117,4
984329075,3323,2
984329075,1324,2
984329075,3115,3
984329075,3412,3
984329075,7132,2
984329075,2423,1
984329075,1212,1
984329075,7214,2
984329075,2631,2
984329075,2152,4
984329075,2151,2
984329075,2146,13
984329075,2141,2
984329075,2144,4
984329075,7212,2
954421066,1349,1
954421066,7512,9
954421066,8322,4
954421066,5222,1
